"id" "task" "block" "RT" "Correct"
97 7 3 812 1
97 7 3 761 1
97 7 3 754 1
97 7 3 1557 1
97 7 3 815 1
97 7 3 843 1
97 7 3 927 1
97 7 3 4154 1
97 7 3 3793 1
97 7 3 1285 1
97 7 4 809 1
97 7 4 579 1
97 7 4 1603 1
97 7 4 815 1
97 7 4 709 1
97 7 4 678 1
97 7 4 605 1
97 7 4 1930 1
97 7 4 1067 1
97 7 4 661 1
97 7 4 665 1
97 7 4 700 1
97 7 4 1118 1
97 7 4 1867 1
97 7 5 663 1
97 7 5 1706 1
97 7 5 652 1
97 7 5 4379 1
97 7 5 618 1
97 7 5 581 1
97 7 5 638 1
97 7 5 578 1
97 7 5 988 1
97 7 5 808 1
97 7 5 841 1
97 7 5 984 1
97 7 5 899 1
97 7 5 556 1
97 8 1 678 1
97 8 1 614 1
97 8 1 713 1
97 8 1 2787 1
97 8 1 703 0
97 8 1 769 1
97 8 1 754 1
97 8 1 664 1
97 8 1 586 1
97 8 1 909 1
97 8 1 759 1
97 8 1 572 1
97 8 1 924 1
97 8 1 695 0
97 8 2 640 1
97 8 2 577 1
97 8 2 613 1
97 8 2 586 1
97 8 2 1280 1
97 8 2 899 1
97 8 2 3849 1
97 8 2 637 1
97 8 2 746 0
97 8 2 796 1
97 8 2 1088 1
97 8 2 645 1
97 8 2 619 1
97 8 2 724 1
97 8 3 870 1
97 8 3 671 1
97 8 3 686 1
97 8 3 1706 0
97 8 3 485 0
97 8 3 466 0
97 8 3 214 1
97 8 3 595 1
97 8 3 585 1
97 8 3 3670 0
97 8 3 709 1
97 8 3 748 1
97 8 3 565 1
97 8 3 694 1
97 8 4 467 1
97 8 4 1215 1
97 8 4 1291 0
97 8 4 785 1
97 8 4 1147 1
97 8 4 528 0
97 8 4 1366 1
97 8 4 645 1
97 8 4 1153 1
97 8 4 1115 1
97 8 4 654 1
97 8 4 553 1
97 8 4 641 1
97 8 4 703 1
97 8 5 1417 1
97 8 5 658 1
97 8 5 580 1
97 8 5 773 1
97 8 5 555 0
97 8 5 594 1
97 8 5 1745 1
97 8 5 1335 1
97 8 5 636 1
97 8 5 995 0
97 8 5 659 1
97 8 5 879 0
97 8 5 653 1
97 8 5 551 1
98 1 1 522 1
98 1 1 735 1
98 1 1 1169 1
98 1 1 525 1
98 1 1 761 1
98 1 1 624 1
98 1 1 802 1
98 1 1 1519 1
98 1 1 1186 1
98 1 1 651 1
98 1 1 576 1
98 1 1 505 1
98 1 1 502 1
98 1 1 912 1
98 1 2 458 1
98 1 2 726 1
98 1 2 536 1
98 1 2 646 1
98 1 2 804 1
98 1 2 631 1
98 1 2 670 1
98 1 2 1363 1
98 1 2 747 1
98 1 2 691 1
98 1 2 468 1
98 1 2 498 1
98 1 2 534 1
98 1 2 692 1
98 1 3 481 0
98 1 3 1031 1
98 1 3 1407 1
98 1 3 848 1
98 1 3 661 1
98 1 3 855 1
98 1 3 550 1
98 1 3 629 1
98 1 3 609 1
98 1 3 565 1
98 1 3 647 1
98 1 3 1217 1
98 1 3 525 1
98 1 3 1392 1
98 1 4 1325 1
98 1 4 596 1
98 1 4 613 1
98 1 4 663 1
98 1 4 649 1
98 1 4 549 1
98 1 4 430 1
98 1 4 550 1
98 1 4 572 1
98 1 4 574 1
98 1 4 667 1
98 1 4 765 1
98 1 4 700 0
98 1 4 753 1
98 1 5 625 1
98 1 5 574 1
98 1 5 917 1
98 1 5 592 1
98 1 5 573 1
98 1 5 789 1
98 1 5 675 1
98 1 5 612 1
98 1 5 624 1
98 1 5 586 1
98 1 5 740 1
98 1 5 619 1
98 1 5 1061 1
98 1 5 1054 1
98 2 1 1625 1
98 2 1 709 1
98 2 1 500 1
98 2 1 973 1
98 2 1 610 1
98 2 1 561 1
98 2 1 651 1
98 2 1 743 1
98 2 1 409 1
98 2 1 691 1
98 2 1 390 1
98 2 1 600 1
98 2 1 557 1
98 2 1 533 1
98 2 2 455 1
98 2 2 706 1
98 2 2 542 1
98 2 2 686 1
98 2 2 487 1
98 2 2 602 1
98 2 2 694 1
98 2 2 469 1
98 2 2 449 1
98 2 2 591 1
98 2 2 560 1
98 2 2 468 1
98 2 2 512 1
98 2 2 606 1
98 2 3 501 1
98 2 3 479 1
98 2 3 486 1
98 2 3 428 0
98 2 3 682 1
98 2 3 515 1
98 2 3 662 1
98 2 3 424 1
98 2 3 619 1
98 2 3 1277 1
98 2 3 818 1
98 2 3 854 1
98 2 3 1494 1
98 2 3 519 1
98 2 4 541 1
98 2 4 500 1
98 2 4 542 1
98 2 4 537 1
98 2 4 522 1
98 2 4 495 1
98 2 4 615 1
98 2 4 468 1
98 2 4 505 1
98 2 4 468 1
98 2 4 521 1
98 2 4 586 1
98 2 4 518 1
98 2 4 593 1
98 2 5 524 1
98 2 5 542 1
98 2 5 487 1
98 2 5 586 1
98 2 5 565 1
98 2 5 564 1
98 2 5 598 1
98 2 5 475 1
98 2 5 490 1
98 2 5 604 1
98 2 5 408 1
98 2 5 415 1
98 2 5 508 1
98 2 5 531 1
98 3 1 446 1
98 3 1 562 1
98 3 1 496 1
98 3 1 624 1
98 3 1 575 1
98 3 1 470 1
98 3 1 1270 1
98 3 1 495 1
98 3 1 431 1
98 3 1 479 1
98 3 1 545 1
98 3 1 445 1
98 3 1 751 1
98 3 1 517 1
98 3 2 526 1
98 3 2 540 1
98 3 2 460 1
98 3 2 404 1
98 3 2 626 1
98 3 2 1165 1
98 3 2 494 1
98 3 2 415 1
98 3 2 599 1
98 3 2 602 1
98 3 2 534 1
98 3 2 372 1
98 3 2 539 1
98 3 2 499 0
98 3 3 760 1
98 3 3 676 1
98 3 3 601 1
98 3 3 552 1
98 3 3 489 1
98 3 3 490 1
98 3 3 544 1
98 3 3 613 1
98 3 3 567 1
98 3 3 454 1
98 3 3 537 1
98 3 3 464 1
98 3 3 394 1
98 3 3 526 1
98 3 4 385 1
98 3 4 706 1
98 3 4 504 1
98 3 4 642 1
98 3 4 392 1
98 3 4 366 1
98 3 4 615 1
98 3 4 645 1
98 3 4 381 1
98 3 4 577 0
98 3 4 686 1
98 3 4 521 1
98 3 4 573 1
98 3 4 835 1
98 3 5 494 1
98 3 5 464 1
98 3 5 678 1
98 3 5 426 1
98 3 5 555 1
98 3 5 711 1
98 3 5 620 1
98 3 5 731 1
98 3 5 891 1
98 3 5 1041 1
98 3 5 559 1
98 3 5 966 1
98 3 5 386 1
98 3 5 489 1
98 4 1 583 1
98 4 1 478 1
98 4 1 668 1
98 4 1 516 1
98 4 1 444 1
98 4 1 476 1
98 4 1 383 1
98 4 1 528 1
98 4 1 438 1
98 4 1 545 1
98 4 1 576 1
98 4 1 461 1
98 4 1 640 1
98 4 1 494 1
98 4 2 517 1
98 4 2 516 1
98 4 2 553 1
98 4 2 425 1
98 4 2 447 1
98 4 2 687 1
98 4 2 523 1
98 4 2 440 1
98 4 2 423 1
98 4 2 443 1
98 4 2 410 0
98 4 2 537 1
98 4 2 500 1
98 4 2 736 1
98 4 3 450 1
98 4 3 454 1
98 4 3 731 1
98 4 3 359 1
98 4 3 448 1
98 4 3 617 1
98 4 3 472 1
98 4 3 578 1
98 4 3 614 1
98 4 3 709 1
98 4 3 567 1
98 4 3 526 1
98 4 3 634 1
98 4 3 672 1
98 4 4 558 1
98 4 4 457 1
98 4 4 425 1
98 4 4 454 1
98 4 4 532 1
98 4 4 459 1
98 4 4 518 1
98 4 4 644 1
98 4 4 719 1
98 4 4 461 1
98 4 4 468 1
98 4 4 423 1
98 4 4 760 1
98 4 4 627 1
98 4 5 666 1
98 4 5 431 1
98 4 5 477 1
98 4 5 543 1
98 4 5 588 1
98 4 5 495 1
98 4 5 521 1
98 4 5 515 1
98 4 5 527 1
98 4 5 553 1
98 4 5 474 1
98 4 5 504 1
98 4 5 600 1
98 4 5 751 1
98 5 1 439 1
98 5 1 699 1
98 5 1 407 1
98 5 1 351 1
98 5 1 468 1
98 5 1 312 1
98 5 1 410 1
98 5 1 302 0
98 5 1 416 1
98 5 1 355 1
98 5 1 456 1
98 5 1 440 1
98 5 1 364 1
98 5 1 665 1
98 5 2 525 1
98 5 2 312 1
98 5 2 361 1
98 5 2 484 1
98 5 2 414 1
98 5 2 311 1
98 5 2 332 1
98 5 2 431 1
98 5 2 399 1
98 5 2 340 1
98 5 2 404 1
98 5 2 432 1
98 5 2 295 1
98 5 2 348 0
98 5 3 329 1
98 5 3 545 1
98 5 3 438 1
98 5 3 415 1
98 5 3 661 1
98 5 3 575 1
98 5 3 681 1
98 5 3 462 1
98 5 3 385 1
98 5 3 640 1
98 5 3 523 1
98 5 3 611 1
98 5 3 435 1
98 5 3 601 1
98 5 4 339 1
98 5 4 358 1
98 5 4 366 1
98 5 4 515 1
98 5 4 331 1
98 5 4 435 1
98 5 4 386 1
98 5 4 484 0
98 5 4 541 0
98 5 4 854 1
98 5 4 389 1
98 5 4 483 1
98 5 4 461 1
98 5 4 462 1
98 5 5 354 1
98 5 5 397 1
98 5 5 583 1
98 5 5 381 1
98 5 5 421 1
98 5 5 376 1
98 5 5 484 1
98 5 5 388 1
98 5 5 406 1
98 5 5 385 1
98 5 5 432 1
98 5 5 382 1
98 5 5 447 1
98 5 5 385 1
98 6 1 546 1
98 6 1 618 1
98 6 1 354 1
98 6 1 380 1
98 6 1 400 1
98 6 1 531 1
98 6 1 326 1
98 6 1 408 1
98 6 1 283 1
98 6 1 504 1
98 6 1 248 1
98 6 1 278 1
98 6 1 222 0
98 6 1 368 1
98 6 2 411 1
98 6 2 468 1
98 6 2 392 1
98 6 2 290 1
98 6 2 297 1
98 6 2 582 1
98 6 2 404 1
98 6 2 366 1
98 6 2 319 0
98 6 2 315 0
98 6 2 519 1
98 6 2 412 1
98 6 2 399 1
98 6 2 431 1
98 6 3 513 1
98 6 3 455 1
98 6 3 458 1
98 6 3 332 1
98 6 3 366 1
98 6 3 317 1
98 6 3 339 1
98 6 3 394 1
98 6 3 454 1
98 6 3 393 1
98 6 3 342 1
98 6 3 363 1
98 6 3 436 1
98 6 3 447 1
98 6 4 539 1
98 6 4 428 1
98 6 4 507 1
98 6 4 306 1
98 6 4 487 1
98 6 4 305 1
98 6 4 325 0
98 6 4 925 1
98 6 4 394 1
98 6 4 334 1
98 6 4 585 1
98 6 4 433 1
98 6 4 319 0
98 6 4 714 1
98 6 5 493 1
98 6 5 568 1
98 6 5 487 1
98 6 5 524 1
98 6 5 453 1
98 6 5 399 1
98 6 5 426 1
98 6 5 434 1
98 6 5 419 1
98 6 5 470 1
98 6 5 351 1
98 6 5 357 1
98 6 5 390 1
98 6 5 294 1
98 7 1 1013 1
98 7 1 724 1
98 7 1 1014 1
98 7 1 866 1
98 7 1 642 1
98 7 1 833 1
98 7 1 785 1
98 7 1 756 1
98 7 1 811 1
98 7 1 840 1
98 7 1 683 1
98 7 1 1696 1
98 7 1 846 1
98 7 1 777 1
98 7 2 826 1
98 7 2 614 1
98 7 2 1067 1
98 7 2 705 1
98 7 2 608 1
98 7 2 819 1
98 7 2 571 1
98 7 2 559 1
98 7 2 604 1
98 7 2 612 1
98 7 2 1162 1
98 7 2 1281 1
98 7 2 1550 1
98 7 2 631 1
98 7 3 718 1
98 7 3 761 1
98 7 3 492 1
98 7 3 589 1
98 7 3 643 1
98 7 3 578 1
98 7 3 647 1
98 7 3 678 1
98 7 3 576 0
98 7 3 800 1
98 7 3 595 1
98 7 3 852 1
98 7 3 656 1
98 7 3 621 1
98 7 4 674 1
98 7 4 565 1
98 7 4 590 1
98 7 4 589 1
98 7 4 535 1
98 7 4 684 1
98 7 4 871 1
98 7 4 581 1
98 7 4 1263 1
98 7 4 721 1
98 7 4 909 1
98 7 4 612 1
98 7 4 1288 1
98 7 4 654 1
98 7 5 1242 1
98 7 5 506 1
98 7 5 550 1
98 7 5 579 1
98 7 5 529 1
98 7 5 653 1
98 7 5 859 1
98 7 5 509 1
98 7 5 684 1
98 7 5 554 1
98 7 5 741 1
98 7 5 768 1
98 7 5 588 1
98 7 5 549 1
98 8 1 792 1
98 8 1 893 1
98 8 1 1097 1
98 8 1 2893 1
98 8 1 774 0
98 8 1 912 0
98 8 1 1063 1
98 8 1 2417 1
98 8 1 1041 1
98 8 1 1354 1
98 8 1 2003 1
98 8 1 821 1
98 8 1 1077 1
98 8 1 1103 1
98 8 2 672 1
98 8 2 805 1
98 8 2 4471 1
98 8 2 1238 1
98 8 2 870 1
98 8 2 1657 1
98 8 2 878 1
98 8 2 958 1
98 8 2 1136 1
98 8 2 867 1
98 8 2 830 0
98 8 2 1241 1
98 8 2 811 1
98 8 2 977 1
98 8 3 5050 1
98 8 3 891 1
98 8 3 843 1
98 8 3 1021 1
98 8 3 945 1
98 8 3 1264 1
98 8 3 701 1
98 8 3 1494 1
98 8 3 702 1
98 8 3 1038 1
98 8 3 1644 1
98 8 3 880 1
98 8 3 1671 1
98 8 3 939 1
98 8 4 626 1
98 8 4 905 1
98 8 4 760 1
98 8 4 928 1
98 8 4 755 1
98 8 4 617 1
98 8 4 1125 1
98 8 4 756 1
98 8 4 886 1
98 8 4 820 1
98 8 4 1028 1
98 8 4 595 1
98 8 4 773 1
98 8 4 1376 1
98 8 5 881 0
98 8 5 1538 1
98 8 5 1161 1
98 8 5 746 1
98 8 5 1368 1
98 8 5 643 1
98 8 5 665 1
98 8 5 636 1
98 8 5 753 1
98 8 5 910 1
98 8 5 583 1
98 8 5 550 1
98 8 5 546 1
98 8 5 678 1
99 1 1 545 1
99 1 1 589 1
99 1 1 623 1
99 1 1 528 1
99 1 1 777 1
99 1 1 505 1
99 1 1 707 1
99 1 1 514 1
99 1 1 600 1
99 1 1 723 1
99 1 1 543 1
99 1 1 680 1
99 1 1 506 1
99 1 1 698 1
99 1 2 552 1
99 1 2 620 1
99 1 2 666 1
99 1 2 586 1
99 1 2 520 1
99 1 2 426 1
99 1 2 429 1
99 1 2 784 1
99 1 2 815 1
99 1 2 692 1
99 1 2 654 0
99 1 2 691 1
99 1 2 881 1
99 1 2 734 1
99 1 3 604 1
99 1 3 513 1
99 1 3 728 1
99 1 3 630 1
99 1 3 547 1
99 1 3 545 1
99 1 3 550 1
99 1 3 1032 1
99 1 3 690 1
99 1 3 619 1
99 1 3 538 1
99 1 3 532 1
99 1 3 599 1
99 1 3 623 1
99 1 4 531 1
99 1 4 600 1
99 1 4 607 1
99 1 4 460 1
99 1 4 543 1
99 1 4 586 1
99 1 4 437 1
99 1 4 731 1
99 1 4 384 0
99 1 4 848 1
99 1 4 589 1
99 1 4 710 1
99 1 4 768 1
99 1 4 615 1
99 1 5 737 1
99 1 5 637 1
99 1 5 678 1
99 1 5 605 1
99 1 5 563 1
99 1 5 616 1
99 1 5 555 1
99 1 5 656 1
99 1 5 764 1
99 1 5 562 1
99 1 5 670 1
99 1 5 622 1
99 1 5 645 1
99 1 5 841 1
99 2 1 828 1
99 2 1 495 1
99 2 1 866 1
99 2 1 545 1
99 2 1 542 1
99 2 1 481 1
99 2 1 475 1
99 2 1 595 1
99 2 1 436 1
99 2 1 447 1
99 2 1 483 1
99 2 1 735 1
99 2 1 434 1
99 2 1 408 1
99 2 2 551 1
99 2 2 562 1
99 2 2 583 1
99 2 2 537 0
99 2 2 749 1
99 2 2 665 1
99 2 2 585 1
99 2 2 1207 1
99 2 2 428 1
99 2 2 550 1
99 2 2 653 1
99 2 2 718 1
99 2 2 644 1
99 2 2 496 1
99 2 3 565 1
99 2 3 603 1
99 2 3 624 1
99 2 3 552 1
99 2 3 571 1
99 2 3 516 1
99 2 3 454 1
99 2 3 452 1
99 2 3 654 1
99 2 3 587 1
99 2 3 457 1
99 2 3 746 1
99 2 3 588 0
99 2 3 566 1
99 2 4 471 1
99 2 4 440 1
99 2 4 499 1
99 2 4 725 0
99 2 4 582 1
99 2 4 503 1
99 2 4 767 1
99 2 4 749 1
99 2 4 446 1
99 2 4 484 1
99 2 4 620 1
99 2 4 525 1
99 2 4 440 1
99 2 4 429 1
99 2 5 567 1
99 2 5 528 1
99 2 5 483 1
99 2 5 477 1
99 2 5 486 1
99 2 5 974 1
99 2 5 530 1
99 2 5 510 1
99 2 5 437 1
99 2 5 652 1
99 2 5 448 1
99 2 5 667 1
99 2 5 376 1
99 2 5 537 1
99 3 1 394 1
99 3 1 457 1
99 3 1 385 1
99 3 1 464 1
99 3 1 565 1
99 3 1 443 1
99 3 1 503 1
99 3 1 386 1
99 3 1 431 1
99 3 1 528 1
99 3 1 427 1
99 3 1 557 1
99 3 1 718 1
99 3 1 540 1
99 3 2 421 1
99 3 2 449 1
99 3 2 400 1
99 3 2 391 1
99 3 2 363 1
99 3 2 475 1
99 3 2 592 0
99 3 2 862 1
99 3 2 660 1
99 3 2 585 1
99 3 2 578 1
99 3 2 525 1
99 3 2 408 0
99 3 2 755 1
99 3 3 478 1
99 3 3 520 1
99 3 3 514 1
99 3 3 519 1
99 3 3 613 1
99 3 3 602 1
99 3 3 561 1
99 3 3 551 1
99 3 3 509 1
99 3 3 792 1
99 3 3 604 1
99 3 3 485 1
99 3 3 423 1
99 3 3 378 1
99 3 4 417 1
99 3 4 418 0
99 3 4 721 1
99 3 4 548 1
99 3 4 530 1
99 3 4 465 1
99 3 4 435 1
99 3 4 518 1
99 3 4 557 1
99 3 4 588 1
99 3 4 568 1
99 3 4 575 1
99 3 4 757 1
99 3 4 777 1
99 3 5 570 1
99 3 5 475 1
99 3 5 462 1
99 3 5 578 1
99 3 5 452 1
99 3 5 545 1
99 3 5 449 1
99 3 5 699 1
99 3 5 553 1
99 3 5 561 1
99 3 5 606 1
99 3 5 642 0
99 3 5 510 1
99 3 5 540 1
99 4 1 414 1
99 4 1 381 1
99 4 1 778 1
99 4 1 484 1
99 4 1 550 1
99 4 1 443 1
99 4 1 394 1
99 4 1 470 1
99 4 1 457 0
99 4 1 636 1
99 4 1 896 1
99 4 1 573 1
99 4 1 448 1
99 4 1 470 1
99 4 2 590 1
99 4 2 515 1
99 4 2 550 1
99 4 2 525 1
99 4 2 517 1
99 4 2 385 1
99 4 2 1066 1
99 4 2 494 1
99 4 2 593 1
99 4 2 491 1
99 4 2 449 1
99 4 2 493 1
99 4 2 586 1
99 4 2 440 1
99 4 3 352 1
99 4 3 377 1
99 4 3 474 1
99 4 3 388 1
99 4 3 397 1
99 4 3 442 1
99 4 3 683 1
99 4 3 497 1
99 4 3 736 1
99 4 3 613 1
99 4 3 566 1
99 4 3 666 1
99 4 3 592 1
99 4 3 405 1
99 4 4 461 1
99 4 4 916 1
99 4 4 353 1
99 4 4 503 1
99 4 4 423 1
99 4 4 544 1
99 4 4 455 1
99 4 4 690 1
99 4 4 549 1
99 4 4 452 1
99 4 4 523 1
99 4 4 586 1
99 4 4 635 0
99 4 4 928 1
99 4 5 441 1
99 4 5 353 1
99 4 5 455 1
99 4 5 503 1
99 4 5 564 0
99 4 5 571 1
99 4 5 545 1
99 4 5 449 1
99 4 5 485 1
99 4 5 528 1
99 4 5 419 1
99 4 5 426 1
99 4 5 453 1
99 4 5 640 1
99 5 1 424 1
99 5 1 339 1
99 5 1 336 1
99 5 1 281 1
99 5 1 323 1
99 5 1 341 1
99 5 1 284 1
99 5 1 462 1
99 5 1 292 1
99 5 1 296 1
99 5 1 409 1
99 5 1 318 1
99 5 1 402 1
99 5 1 446 1
99 5 2 374 1
99 5 2 341 1
99 5 2 312 1
99 5 2 294 1
99 5 2 279 1
99 5 2 293 1
99 5 2 390 1
99 5 2 306 1
99 5 2 270 1
99 5 2 256 1
99 5 2 479 1
99 5 2 310 1
99 5 2 271 0
99 5 2 516 1
99 5 3 280 1
99 5 3 305 1
99 5 3 276 1
99 5 3 487 1
99 5 3 264 1
99 5 3 278 1
99 5 3 268 1
99 5 3 270 1
99 5 3 396 1
99 5 3 338 1
99 5 3 504 1
99 5 3 324 1
99 5 3 401 1
99 5 3 483 1
99 5 4 378 1
99 5 4 357 1
99 5 4 304 1
99 5 4 545 1
99 5 4 540 1
99 5 4 262 1
99 5 4 339 1
99 5 4 284 1
99 5 4 335 1
99 5 4 297 1
99 5 4 353 1
99 5 4 361 1
99 5 4 629 1
99 5 4 414 1
99 5 5 286 1
99 5 5 346 0
99 5 5 598 1
99 5 5 318 1
99 5 5 337 1
99 5 5 283 1
99 5 5 363 1
99 5 5 391 1
99 5 5 291 1
99 5 5 301 1
99 5 5 313 1
99 5 5 285 1
99 5 5 283 1
99 5 5 369 1
99 6 1 365 1
99 6 1 497 1
99 6 1 300 1
99 6 1 363 1
99 6 1 269 0
99 6 1 408 1
99 6 1 484 1
99 6 1 316 1
99 6 1 407 1
99 6 1 333 1
99 6 1 292 1
99 6 1 409 1
99 6 1 413 1
99 6 1 263 1
99 6 2 335 0
99 6 2 524 1
99 6 2 453 1
99 6 2 579 1
99 6 2 325 1
99 6 2 411 1
99 6 2 713 1
99 6 2 630 1
99 6 2 313 1
99 6 2 345 1
99 6 2 565 1
99 6 2 692 1
99 6 2 407 1
99 6 2 498 1
99 6 3 380 1
99 6 3 451 1
99 6 3 387 1
99 6 3 376 1
99 6 3 343 1
99 6 3 348 1
99 6 3 463 1
99 6 3 514 1
99 6 3 294 1
99 6 3 457 1
99 6 3 506 1
99 6 3 377 1
99 6 3 316 1
99 6 3 556 1
99 6 4 388 1
99 6 4 318 0
99 6 4 521 1
99 6 4 543 1
99 6 4 453 1
99 6 4 399 1
99 6 4 401 1
99 6 4 531 1
99 6 4 601 1
99 6 4 431 1
99 6 4 629 1
99 6 4 481 1
99 6 4 536 1
99 6 4 451 1
99 6 5 397 1
99 6 5 502 1
99 6 5 409 1
99 6 5 491 1
99 6 5 515 1
99 6 5 384 1
99 6 5 387 1
99 6 5 406 1
99 6 5 486 1
99 6 5 472 1
99 6 5 384 1
99 6 5 347 1
99 6 5 342 1
99 6 5 391 1
99 7 1 499 1
99 7 1 395 1
99 7 1 657 0
99 7 1 563 1
99 7 1 685 1
99 7 1 598 1
99 7 1 656 1
99 7 1 414 1
99 7 1 540 1
99 7 1 456 1
99 7 1 716 1
99 7 1 605 1
99 7 1 415 0
99 7 1 772 1
99 7 2 533 1
99 7 2 404 1
99 7 2 573 1
99 7 2 331 1
99 7 2 545 1
99 7 2 825 1
99 7 2 464 1
99 7 2 402 1
99 7 2 734 1
99 7 2 457 1
99 7 2 353 1
99 7 2 460 1
99 7 2 464 0
99 7 2 476 1
99 7 3 466 1
99 7 3 549 1
99 7 3 383 1
99 7 3 462 1
99 7 3 477 1
99 7 3 577 1
99 7 3 611 1
99 7 3 628 1
99 7 3 518 1
99 7 3 569 1
99 7 3 454 1
99 7 3 646 1
99 7 3 501 1
99 7 3 618 1
99 7 4 579 1
99 7 4 359 1
99 7 4 756 1
99 7 4 419 1
99 7 4 631 1
99 7 4 546 1
99 7 4 594 1
99 7 4 486 1
99 7 4 568 1
99 7 4 587 1
99 7 4 450 1
99 7 4 535 1
99 7 4 475 1
99 7 4 652 1
99 7 5 381 1
99 7 5 461 1
99 7 5 391 1
99 7 5 468 1
99 7 5 514 1
99 7 5 403 1
99 7 5 531 1
99 7 5 511 1
99 7 5 724 1
99 7 5 355 1
99 7 5 673 1
99 7 5 717 1
99 7 5 447 1
99 7 5 540 1
99 8 1 573 1
99 8 1 496 1
99 8 1 483 1
99 8 1 606 1
99 8 1 792 1
99 8 1 568 1
99 8 1 573 1
99 8 1 656 1
99 8 1 618 1
99 8 1 583 1
99 8 1 842 1
99 8 1 610 1
99 8 1 624 0
99 8 1 875 0
99 8 2 608 1
99 8 2 638 1
99 8 2 481 1
99 8 2 599 1
99 8 2 850 1
99 8 2 580 1
99 8 2 492 1
99 8 2 513 1
99 8 2 683 1
99 8 2 474 0
99 8 2 991 1
99 8 2 563 1
99 8 2 693 1
99 8 2 735 1
99 8 3 1694 1
99 8 3 631 1
99 8 3 654 1
99 8 3 756 1
99 8 3 572 1
99 8 3 686 1
99 8 3 794 1
99 8 3 940 1
99 8 3 711 1
99 8 3 442 1
99 8 3 636 1
99 8 3 680 1
99 8 3 531 1
99 8 3 654 1
99 8 4 689 1
99 8 4 962 1
99 8 4 620 1
99 8 4 514 1
99 8 4 643 1
99 8 4 630 1
99 8 4 541 1
99 8 4 627 1
99 8 4 666 1
99 8 4 804 1
99 8 4 563 1
99 8 4 581 1
99 8 4 643 1
99 8 4 719 1
99 8 5 950 1
99 8 5 834 1
99 8 5 607 1
99 8 5 570 1
99 8 5 507 1
99 8 5 468 1
99 8 5 498 1
99 8 5 742 1
99 8 5 466 0
99 8 5 514 1
99 8 5 823 1
99 8 5 624 1
99 8 5 628 1
99 8 5 680 1
100 1 1 657 1
100 1 1 620 1
100 1 1 649 1
100 1 1 534 1
100 1 1 635 1
100 1 1 713 1
100 1 1 597 1
100 1 1 729 1
100 1 1 565 1
100 1 1 474 1
100 1 1 482 1
100 1 1 512 1
100 1 1 552 1
100 1 1 524 1
100 1 2 476 1
100 1 2 634 1
100 1 2 525 1
100 1 2 457 1
100 1 2 543 0
100 1 2 614 1
100 1 2 768 1
100 1 2 1079 1
100 1 2 816 1
100 1 2 593 1
100 1 2 566 1
100 1 2 468 1
100 1 2 490 1
100 1 2 484 1
100 1 3 753 1
100 1 3 636 1
100 1 3 1141 1
100 1 3 997 1
100 1 3 593 1
100 1 3 741 1
100 1 3 498 1
100 1 3 458 1
100 1 3 578 1
100 1 3 552 1
100 1 3 491 1
100 1 3 598 1
100 1 3 441 1
100 1 3 588 1
100 1 4 743 1
100 1 4 614 1
100 1 4 534 1
100 1 4 835 1
100 1 4 845 1
100 1 4 566 1
100 1 4 449 1
100 1 4 759 1
100 1 4 557 1
100 1 4 505 1
100 1 4 760 1
100 1 4 793 1
100 1 4 684 1
100 1 4 634 1
100 1 5 633 1
100 1 5 549 1
100 1 5 572 1
100 1 5 658 1
100 1 5 664 1
100 1 5 651 1
100 1 5 493 1
100 1 5 696 1
100 1 5 523 1
100 1 5 463 1
100 1 5 609 1
100 1 5 568 1
100 1 5 561 1
100 1 5 900 1
100 2 1 660 1
100 2 1 689 1
100 2 1 740 1
100 2 1 827 1
100 2 1 616 1
100 2 1 610 1
100 2 1 609 1
100 2 1 486 1
100 2 1 469 1
100 2 1 490 0
100 2 1 708 1
100 2 1 1416 1
100 2 1 655 1
100 2 1 718 1
100 2 2 817 1
100 2 2 665 1
100 2 2 568 1
100 2 2 561 1
100 2 2 646 1
100 2 2 572 1
100 2 2 1108 1
100 2 2 634 1
100 2 2 624 1
100 2 2 611 1
100 2 2 578 1
100 2 2 524 1
100 2 2 540 1
100 2 2 1017 1
100 2 3 619 1
100 2 3 598 1
100 2 3 499 1
100 2 3 568 1
100 2 3 554 1
100 2 3 1080 1
100 2 3 533 1
100 2 3 619 1
100 2 3 440 1
100 2 3 638 1
100 2 3 1468 1
100 2 3 627 1
100 2 3 418 1
100 2 3 617 1
100 2 4 641 1
100 2 4 747 1
100 2 4 534 1
100 2 4 688 1
100 2 4 505 1
100 2 4 533 1
100 2 4 544 1
100 2 4 441 1
100 2 4 424 1
100 2 4 528 1
100 2 4 478 1
100 2 4 510 1
100 2 4 508 1
100 2 4 506 1
100 2 5 490 1
100 2 5 476 1
100 2 5 585 1
100 2 5 896 1
100 2 5 682 1
100 2 5 508 1
100 2 5 381 1
100 2 5 595 1
100 2 5 592 1
100 2 5 413 1
100 2 5 413 1
100 2 5 563 1
100 2 5 396 1
100 2 5 586 1
100 3 1 2237 1
100 3 1 756 1
100 3 1 1114 1
100 3 1 717 1
100 3 1 839 1
100 3 1 813 1
100 3 1 652 1
100 3 1 995 1
100 3 1 1046 0
100 3 1 982 1
100 3 1 996 1
100 3 1 733 1
100 3 1 843 1
100 3 1 1683 1
100 3 2 2439 0
100 3 2 543 1
100 3 2 3136 1
100 3 2 809 1
100 3 2 738 1
100 3 2 945 1
